City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Dolores,AR,-36.3132,-57.6792,59.94,49,0,9.93,clear sky
345,Zvishavane,ZW,-20.3267,30.0665,81.14,21,0,18.92,clear sky
346,Hambantota,LK,6.1241,81.1185,80.82,80,12,15.88,few clouds
347,Methoni,GR,36.8197,21.7049,88.21,74,32,14.99,scattered clouds
348,Oranjestad,AW,12.524,-70.027,83.61,78,99,18.05,overcast clouds
349,Jaen,ES,38.0,-3.5,71.42,46,76,11.59,broken clouds
350,Santa Cruz Cabralia,BR,-16.2781,-39.0247,83.97,60,14,15.32,few clouds
351,Cap-Aux-Meules,CA,47.3821,-61.8597,59.22,78,5,19.1,clear sky
352,Yumen,CN,40.2833,97.2,68.09,23,98,7.72,overcast clouds
353,Lakes Entrance,AU,-37.8811,147.981,48.58,73,100,14.0,overcast clouds
354,Boguchany,RU,58.3814,97.4531,33.37,95,56,4.68,broken clouds
355,Atar,MR,20.5169,-13.0499,103.05,14,5,12.44,clear sky
356,Amuntai,ID,-2.4177,115.2494,72.41,99,100,1.05,light rain
357,San Patricio,US,28.017,-97.5169,92.88,55,0,7.58,clear sky
358,Nome,US,64.5011,-165.4064,29.05,78,100,5.32,overcast clouds
359,Kachug,RU,53.9606,105.8817,37.17,88,70,0.94,broken clouds
360,Port Elizabeth,ZA,-33.918,25.5701,60.1,71,98,6.89,overcast clouds
361,Ratnagiri,IN,16.9833,73.3,78.55,87,99,5.75,moderate rain
362,Maldonado,UY,-34.6667,-54.9167,54.23,62,2,14.36,clear sky
363,Gazli,UZ,40.1333,63.45,73.45,9,0,10.4,clear sky
364,Frederico Westphalen,BR,-27.3592,-53.3944,70.02,70,100,9.95,light rain
365,Broome,US,42.2506,-75.833,72.63,64,85,1.99,overcast clouds
366,Airai,TL,-8.9266,125.4092,59.86,80,98,3.27,overcast clouds
367,Tangier,MA,35.7806,-5.8137,76.82,69,0,25.72,clear sky
368,Machacamarca,BO,-18.1667,-67.0333,56.34,44,97,5.88,overcast clouds
369,Akyab,MM,20.15,92.9,80.69,80,98,1.88,overcast clouds
370,Balad,IQ,34.0164,44.1453,90.14,15,0,10.27,clear sky
371,Izhma,RU,65.0083,53.9113,43.09,68,100,5.73,overcast clouds
372,Honavar,IN,14.2833,74.45,77.04,91,100,4.36,light rain
373,Ampanihy,MG,-24.7,44.75,71.92,50,21,11.32,few clouds
374,Antofagasta,CL,-23.65,-70.4,64.15,66,97,8.93,overcast clouds
375,Tres Arroyos,AR,-38.3739,-60.2798,60.12,40,0,4.21,clear sky
376,Russell,US,32.3502,-85.1999,86.97,81,59,3.22,broken clouds
377,Okha,RU,53.5739,142.9478,46.65,66,42,6.44,scattered clouds
378,Thompson,CA,55.7435,-97.8558,42.3,67,100,2.08,overcast clouds
379,Ximei,CN,24.9639,118.3794,79.12,86,74,1.77,broken clouds
380,Vestmanna,FO,62.1564,-7.1664,52.92,94,100,39.21,overcast clouds
381,Henties Bay,NA,-22.116,14.2845,61.12,71,3,7.61,clear sky
382,Cabra,ES,37.4725,-4.4421,74.39,82,68,2.35,light rain
383,San Cristobal,VE,7.7669,-72.225,80.91,56,96,7.45,overcast clouds
384,Quirinopolis,BR,-18.4483,-50.4517,102.6,13,11,6.06,few clouds
385,Rosarito,MX,32.3333,-117.0333,87.93,64,0,4.9,clear sky
386,Neyshabur,IR,36.2133,58.7958,75.85,20,0,6.69,clear sky
387,Emporia,US,38.4039,-96.1817,70.52,37,91,19.69,overcast clouds
388,Cerrito,CO,6.8432,-72.694,63.46,73,85,1.86,overcast clouds
389,Masakin,TN,35.7292,10.5808,84.2,53,100,11.18,overcast clouds
390,Swan River,CA,52.1058,-101.2676,57.13,46,69,8.63,broken clouds
391,Westport,US,41.1415,-73.3579,76.08,76,52,1.01,broken clouds
392,Manado,ID,1.487,124.8455,76.57,87,100,3.8,heavy intensity rain
393,Vardo,NO,70.3705,31.1107,44.01,65,8,25.26,clear sky
394,Mubende,UG,0.5606,31.39,65.07,94,79,3.4,moderate rain
395,Bontang,ID,0.1333,117.5,74.91,92,87,6.44,overcast clouds
396,Meulaboh,ID,4.1363,96.1285,77.43,84,100,2.28,overcast clouds
397,Sinop,TR,41.7711,34.8709,61.36,94,100,7.43,overcast clouds
398,Vila,PT,42.0304,-8.1588,67.33,49,1,5.46,clear sky
399,Benguela,AO,-12.5763,13.4055,72.73,79,61,8.08,broken clouds
400,Aklavik,CA,68.2191,-135.0107,31.69,97,100,14.99,light snow
401,Port Augusta,AU,-32.5,137.7667,46.63,88,8,6.33,clear sky
402,Vernon,CA,50.2581,-119.2691,55.29,70,3,1.01,clear sky
403,Cravo Norte,CO,6.3017,-70.2041,80.08,81,98,9.62,overcast clouds
404,Junqueiro,BR,-9.9253,-36.4758,85.24,47,56,10.89,broken clouds
405,Cururupu,BR,-1.8283,-44.8683,88.61,51,41,9.33,scattered clouds
406,Namibe,AO,-15.1961,12.1522,66.52,76,5,8.28,clear sky
407,Chumikan,RU,54.7183,135.315,43.18,67,0,1.57,clear sky
408,Tuy Hoa,VN,13.0833,109.3,76.93,87,85,2.77,overcast clouds
409,Lufilufi,WS,-13.8745,-171.5986,80.33,74,22,14.81,light rain
410,Fairbanks,US,64.8378,-147.7164,30.02,77,100,3.6,overcast clouds
411,Jijiang,CN,29.2906,106.2542,77.16,73,0,3.04,light rain
412,Ixtapa,MX,20.7,-105.2,83.23,79,24,3.0,few clouds
413,Dicamay,PH,16.7561,122.0037,73.9,95,49,3.27,scattered clouds
414,Xinqing,CN,48.2333,129.5,51.35,97,100,11.07,overcast clouds
415,Moree,AU,-29.4667,149.85,41.09,69,0,12.03,clear sky
416,Bulgan,MN,48.8125,103.5347,44.73,89,36,4.14,scattered clouds
417,Buraydah,SA,26.326,43.975,89.49,11,0,11.25,clear sky
418,Salalah,OM,17.0151,54.0924,79.43,84,86,5.59,overcast clouds
419,Gedo,ET,9.0167,37.45,53.82,89,57,2.73,moderate rain
420,Bolobo,CD,-2.1667,16.2333,85.05,54,66,1.54,light rain
421,Ilhabela,BR,-23.7781,-45.3581,78.12,81,21,14.47,few clouds
422,Laguna,US,38.421,-121.4238,80.08,54,0,4.18,clear sky
423,Turukhansk,RU,65.8167,87.9833,38.86,83,100,7.67,overcast clouds
424,Aliaga,PH,15.5167,120.8667,76.03,90,100,3.42,overcast clouds
425,Ketchikan,US,55.3422,-131.6461,52.23,98,100,6.78,light rain
426,Katsuura,JP,35.1333,140.3,74.19,89,97,3.74,overcast clouds
427,Tarquinia,IT,42.2482,11.7553,80.38,75,7,8.77,clear sky
428,Borovskoy,KZ,53.8,64.15,37.08,74,1,8.12,clear sky
429,Bintulu,MY,3.1667,113.0333,75.09,90,100,4.05,overcast clouds
430,Lagoa,PT,39.05,-27.9833,70.48,77,23,18.16,few clouds
431,Mareeba,AU,-17.0,145.4333,62.44,79,59,3.94,broken clouds
432,Ishigaki,JP,24.3448,124.1572,83.48,78,1,9.82,clear sky
433,Diffa,NE,13.3154,12.6113,98.33,26,46,9.69,scattered clouds
434,Ormond Beach,US,29.2858,-81.0559,87.17,57,100,1.01,overcast clouds
435,Baykit,RU,61.67,96.37,37.6,99,100,3.09,light rain
436,Qasigiannguit,GL,68.8193,-51.1922,28.67,87,90,0.51,overcast clouds
437,Conde,BR,-7.2597,-34.9075,83.46,54,9,11.83,clear sky
438,Port Moresby,PG,-9.4431,147.1797,75.07,94,100,10.29,overcast clouds
439,Millinocket,US,45.6573,-68.7098,67.91,67,30,10.98,scattered clouds
440,Terrasini,IT,38.146,13.0844,82.47,74,3,4.0,clear sky
441,Omsukchan,RU,62.5333,155.8,34.57,98,100,8.14,overcast clouds
442,Khasan,RU,42.4308,130.6434,65.34,96,28,4.72,scattered clouds
443,Ilulissat,GL,69.2167,-51.1,27.59,86,97,1.39,overcast clouds
444,Otukpo,NG,7.1913,8.1329,72.01,94,100,5.82,overcast clouds
445,Bartica,GY,6.4,-58.6167,81.82,89,73,4.05,broken clouds
446,Binghamton,US,42.0987,-75.918,71.87,70,88,1.01,overcast clouds
447,Mana,GF,5.6592,-53.7767,87.58,61,25,9.06,scattered clouds
448,Orichi,RU,58.4036,49.0572,39.29,79,100,6.15,overcast clouds
449,Nabire,ID,-3.3667,135.4833,75.63,90,100,2.84,overcast clouds
450,Okato,NZ,-39.2,173.8833,55.42,95,100,15.93,overcast clouds
451,San Andres,CO,12.5847,-81.7006,82.81,76,32,11.52,scattered clouds
452,Fuerte Olimpo,PY,-21.0415,-57.8738,95.56,35,54,11.5,broken clouds
453,Husavik,IS,66.0449,-17.3389,41.95,91,91,3.13,overcast clouds
454,Tocopilla,CL,-22.092,-70.1979,65.84,68,92,8.88,overcast clouds
455,Mersing,MY,2.4312,103.8405,78.46,89,97,7.11,overcast clouds
456,Kuching,MY,1.55,110.3333,75.49,93,96,1.86,overcast clouds
457,Qandala,SO,11.472,49.8728,87.51,71,7,4.7,clear sky
458,Solano,US,38.2333,-121.9511,78.01,51,0,5.28,clear sky
459,Hofn,IS,64.2539,-15.2082,48.09,85,100,55.7,overcast clouds
460,Wau,SS,7.7029,27.9953,72.88,89,100,1.68,overcast clouds
461,San Quintin,MX,30.4833,-115.95,76.03,62,0,5.73,clear sky
462,Lasa,IT,46.6166,10.7002,62.37,55,7,2.42,clear sky
463,Sur,OM,22.5667,59.5289,87.93,61,34,5.5,scattered clouds
464,Medvedka,RU,61.1629,46.387,37.58,86,70,4.56,broken clouds
465,Jiujiang,CN,29.7333,115.9833,75.02,68,2,1.81,light rain
466,Novikovo,RU,51.1537,37.8879,49.23,83,99,5.35,overcast clouds
467,Ranchpar,AM,40.0275,44.367,75.15,23,1,5.1,clear sky
468,Seoul,KR,37.5683,126.9778,69.13,87,0,12.44,light rain
469,Mayumba,GA,-3.432,10.6554,76.57,82,100,7.65,overcast clouds
470,Luderitz,NA,-26.6481,15.1594,70.9,43,3,13.62,clear sky
471,West Bay,KY,19.3667,-81.4167,89.06,76,8,1.99,clear sky
472,Zhangye,CN,38.9342,100.4517,68.7,24,100,3.62,overcast clouds
473,Marovoay,MG,-16.1,46.6333,83.07,44,53,5.86,broken clouds
474,Ryomgard,DK,56.3843,10.503,59.61,83,100,11.01,overcast clouds
475,Hirado,JP,33.3597,129.5531,74.19,88,84,8.59,broken clouds
476,Altus,US,34.6381,-99.334,71.98,38,100,23.09,overcast clouds
477,Chagoda,RU,59.164,35.3285,40.35,97,100,9.31,overcast clouds
478,Belmonte,BR,-15.8631,-38.8828,81.99,65,33,12.68,scattered clouds
479,Xuddur,SO,4.1213,43.8894,85.78,34,91,12.33,overcast clouds
480,Coahuayana,MX,18.7333,-103.6833,85.32,68,8,2.75,clear sky
481,Bemidji,US,47.4736,-94.8803,57.15,79,1,4.0,clear sky
482,Karla,EE,59.3723,24.9275,47.57,81,99,8.68,overcast clouds
483,Shelburne,CA,44.0787,-80.2041,70.59,74,95,21.43,overcast clouds
484,Ust-Nera,RU,64.5667,143.2,32.13,75,35,4.09,scattered clouds
485,Nizhneangarsk,RU,55.7833,109.55,40.21,81,100,5.39,overcast clouds
486,Beringovskiy,RU,63.05,179.3167,38.95,92,100,9.19,overcast clouds
487,Metro,ID,-5.1131,105.3067,76.12,86,23,4.32,few clouds
488,Bull Savanna,JM,17.8868,-77.5902,84.56,59,12,3.71,few clouds
489,Aracaju,BR,-10.9111,-37.0717,82.85,61,37,11.14,scattered clouds
490,Sayyan,YE,15.1718,44.3244,69.64,38,95,14.38,overcast clouds
491,Shasta Lake,US,40.6804,-122.3708,74.8,31,0,4.63,clear sky
492,Kabul,AF,34.5,69.4167,71.94,52,0,4.09,clear sky
493,Labrea,BR,-7.2586,-64.7981,100.94,33,38,2.35,scattered clouds
494,Lodja,CD,-3.4833,23.4333,84.54,47,93,2.8,overcast clouds
495,Nyagan,RU,62.1406,65.3936,39.78,96,100,7.47,overcast clouds
496,Bengkulu,ID,-3.8004,102.2655,76.3,89,97,4.25,overcast clouds
497,Amurzet,RU,47.6967,131.0981,53.26,97,100,14.03,overcast clouds
498,Bonthe,SL,7.5264,-12.505,82.51,74,77,8.97,light rain
499,Chenzhou,CN,25.8,113.0333,74.71,52,0,3.11,light rain
500,Fayaoue,NC,-20.65,166.5333,74.68,64,43,10.31,scattered clouds
501,Zajecar,RS,43.9036,22.2641,60.04,46,90,8.32,overcast clouds
502,Nagato,JP,34.3833,131.2,74.55,92,32,11.14,scattered clouds
503,Yarensk,RU,62.1675,49.0916,36.57,86,46,3.44,scattered clouds
504,Tashla,RU,51.7716,52.7427,51.49,40,89,14.07,overcast clouds
505,Houma,US,29.5958,-90.7195,89.01,76,9,1.45,clear sky
506,Mufulira,ZM,-12.5498,28.2407,80.28,10,1,6.17,clear sky
507,Lompoc,US,34.6391,-120.4579,72.01,66,0,3.11,clear sky
508,Patiya,BD,22.2931,91.9762,75.9,96,100,3.85,overcast clouds
509,Novomykolayivka,UA,47.9781,35.9102,50.56,73,98,10.42,overcast clouds
510,Pochutla,MX,15.7432,-96.4661,81.82,61,100,3.29,overcast clouds
511,Biak,ID,-0.9131,122.8766,71.51,86,100,5.82,light rain
512,Bastia,FR,42.6667,9.3333,73.29,72,67,1.28,broken clouds
513,Pisco,PE,-13.7,-76.2167,66.02,78,32,5.77,scattered clouds
514,Richland,US,40.7834,-82.5499,70.38,80,98,18.45,overcast clouds
515,Mahon,ES,39.8885,4.2658,71.85,68,90,16.91,overcast clouds
516,Alberton,CA,46.8168,-64.0654,64.38,53,3,15.19,clear sky
517,Concordia,AR,-31.393,-58.0209,62.01,46,100,13.6,overcast clouds
518,Lixourion,GR,38.2019,20.4314,77.07,70,69,9.19,broken clouds
519,Northam,GB,51.0333,-4.2167,71.67,81,96,4.41,overcast clouds
520,Sakakah,SA,29.9697,40.2064,91.33,17,0,3.65,clear sky
521,Suluq,LY,31.6682,20.2521,92.28,21,0,14.79,clear sky
522,Sinegorye,RU,62.0788,150.477,26.15,99,93,1.9,overcast clouds
523,Sekoma,BW,-24.4,23.8833,77.4,7,0,5.79,clear sky
524,Mecca,SA,21.4267,39.8261,98.51,25,94,5.91,overcast clouds
525,Burhaniye,TR,39.5004,26.9727,70.83,59,8,15.03,clear sky
526,Alibag,IN,18.6411,72.8792,79.3,87,96,5.61,overcast clouds
527,Yabucoa,PR,18.0505,-65.8793,88.72,86,24,8.84,few clouds
528,Whitehorse,CA,60.7161,-135.0538,43.02,94,100,5.1,overcast clouds
529,Touros,BR,-5.1989,-35.4608,85.98,55,54,15.21,broken clouds
530,Dhidhdhoo,MV,6.8833,73.1,82.83,76,28,16.53,scattered clouds
531,Kavali,IN,14.9167,79.9833,88.14,58,100,2.46,overcast clouds
532,Port Blair,IN,11.6667,92.75,80.06,80,99,13.47,overcast clouds
533,Ulaangom,MN,49.9811,92.0667,46.53,45,34,8.81,scattered clouds
534,Saint-Pierre,RE,-21.3393,55.4781,67.28,64,2,10.09,clear sky
535,Beldanga,IN,23.9333,88.25,75.34,95,99,8.48,overcast clouds
536,Juneau,US,58.3019,-134.4197,52.84,99,100,5.99,light rain
537,Sarh,TD,9.1429,18.3923,82.44,80,72,3.49,broken clouds
538,Pimentel,PE,-6.8367,-79.9342,65.98,78,68,13.2,broken clouds
539,Port Hedland,AU,-20.3167,118.5667,81.7,36,99,20.58,overcast clouds
540,Minatitlan,MX,17.9833,-94.5167,86.18,71,51,6.33,broken clouds
541,Wairoa,NZ,-39.0333,177.3667,55.6,83,99,5.21,overcast clouds
542,Oistins,BB,13.0667,-59.5333,84.87,65,32,13.47,scattered clouds
543,Torbat-E Jam,IR,35.244,60.6225,71.35,26,0,9.91,clear sky
544,Cotonou,BJ,6.3654,2.4183,81.37,79,69,13.62,broken clouds
545,Ust-Maya,RU,60.4167,134.5333,32.52,93,14,0.45,few clouds
546,Longjiang,CN,47.3303,123.1836,53.49,83,100,19.22,overcast clouds
547,Bay City,US,43.5945,-83.8889,72.05,90,100,16.75,overcast clouds
548,Leshukonskoye,RU,64.8989,45.7622,37.33,84,88,3.18,overcast clouds
549,Santiago De Cao,PE,-7.9589,-79.2392,65.34,78,76,12.53,broken clouds
550,Araouane,ML,18.9048,-3.5265,106.52,11,4,4.79,clear sky
551,Salamanca,ES,40.8333,-6.0,68.0,36,1,18.88,clear sky
552,Asau,RO,46.4333,26.4,55.76,60,50,3.83,scattered clouds
553,Damaturu,NG,11.747,11.9608,93.56,38,57,2.39,broken clouds
554,Kahului,US,20.8947,-156.47,72.97,97,93,12.37,overcast clouds
555,Yatou,CN,37.15,122.3833,63.82,88,0,5.46,light rain
556,Potosi,BO,-19.5836,-65.7531,47.43,64,100,6.71,moderate rain
557,Cuamba,MZ,-14.8031,36.5372,83.68,25,3,3.65,clear sky
558,Kyshtovka,RU,56.555,76.6271,37.09,97,100,10.49,overcast clouds
559,Hammerfest,NO,70.6634,23.6821,44.8,62,4,19.69,clear sky
560,Kununurra,AU,-15.7667,128.7333,82.96,16,100,23.47,overcast clouds
561,Khandyga,RU,62.6667,135.6,32.74,93,10,0.72,clear sky
562,Baturaja,ID,-4.1333,104.1667,74.89,83,43,2.64,scattered clouds
563,Batemans Bay,AU,-35.7167,150.1833,50.2,68,57,5.14,broken clouds
564,Lapua,FI,62.9693,23.0088,45.0,68,33,2.35,scattered clouds
565,Rabo De Peixe,PT,37.8,-25.5833,72.73,63,18,9.08,few clouds
566,Tual,ID,-5.6667,132.75,80.22,82,100,22.57,light rain
567,Kansanshi,ZM,-12.0951,26.4273,79.86,11,2,7.38,clear sky
568,Tilichiki,RU,60.4667,166.1,44.89,88,100,5.55,light rain
569,Dublin,US,37.7021,-121.9358,77.88,41,0,3.2,clear sky
570,Kimbe,PG,-5.5502,150.1429,74.57,92,100,4.21,overcast clouds
571,Camana,PE,-16.6228,-72.7111,64.78,76,100,10.22,overcast clouds
572,Bayonet Point,US,28.3267,-82.6834,89.42,70,93,2.24,overcast clouds
573,San Policarpo,PH,12.1791,125.5072,82.11,80,83,8.39,broken clouds
574,Roebourne,AU,-20.7833,117.1333,82.65,29,88,13.33,overcast clouds
575,Humaita,BR,-7.5061,-63.0208,102.96,32,39,0.36,scattered clouds
576,Ebetsu,JP,43.1081,141.5506,63.09,89,87,14.09,overcast clouds
577,Heide,DE,54.2,9.1,61.02,87,100,13.85,overcast clouds
578,Olovyannaya,RU,50.95,115.5667,50.34,82,94,5.37,overcast clouds
579,Kamariotissa,GR,40.4833,25.4667,71.8,56,1,23.02,clear sky
580,Qaqortoq,GL,60.7167,-46.0333,39.0,48,100,9.46,overcast clouds
581,Skjervoy,NO,70.0311,20.9714,47.97,64,11,13.73,few clouds
582,Bilma,NE,18.6853,12.9164,100.87,8,3,5.26,clear sky
583,Shimoda,JP,34.6667,138.95,73.85,81,77,7.72,broken clouds
584,Praia Da Vitoria,PT,38.7333,-27.0667,76.75,72,21,10.16,few clouds
585,Comodoro Rivadavia,AR,-45.8667,-67.5,62.28,36,6,8.48,clear sky
586,Wanxian,CN,30.8039,108.3897,73.96,78,2,2.15,light rain
587,Svarstad,NO,59.399,9.9698,60.8,41,98,2.77,light rain
588,Kruisfontein,ZA,-34.0033,24.7314,57.88,71,74,6.44,broken clouds
589,Linxia,CN,35.6003,103.2064,59.9,50,47,2.35,scattered clouds
590,Katihar,IN,25.5333,87.5833,77.31,84,32,7.99,scattered clouds
591,Adrar,MR,20.5022,-10.0711,102.81,13,1,17.78,clear sky
592,Divnomorskoye,RU,44.5011,38.1353,59.81,90,67,8.79,broken clouds
593,Naron,ES,43.5167,-8.1528,73.69,65,10,15.19,clear sky
594,Swan Hill,AU,-35.3378,143.5544,49.69,76,99,10.49,overcast clouds
595,Sukhumi,GE,43.0033,41.0153,67.01,80,98,7.29,overcast clouds
596,Karratha,AU,-20.7377,116.8463,82.22,33,94,10.02,overcast clouds
597,Uyuni,BO,-20.4597,-66.825,52.57,51,100,9.84,overcast clouds
598,Staritsa,RU,56.5075,34.9354,40.55,97,100,9.35,overcast clouds
599,Clyde River,CA,70.4692,-68.5914,30.6,70,59,8.3,broken clouds
600,Dzhebariki-Khaya,RU,62.2167,135.8,32.13,93,6,1.59,clear sky
601,Christchurch,NZ,-43.5333,172.6333,53.91,63,100,2.13,overcast clouds
602,Shieli,KZ,44.1667,66.75,62.69,19,39,16.24,scattered clouds
603,Yuancheng,CN,36.652,107.7896,65.68,33,8,1.88,clear sky
604,Nyrob,RU,60.733,56.7202,38.86,82,70,4.0,broken clouds
605,Darnah,LY,32.767,22.6367,81.07,64,0,10.94,clear sky
606,Jiaojiang,CN,28.6803,121.4428,72.36,94,0,2.64,light rain
607,Melfort,CA,52.8667,-104.6177,55.08,53,83,7.09,broken clouds
608,Sitka,US,57.0531,-135.33,52.48,95,100,5.99,light rain
609,Mitsamiouli,KM,-11.3847,43.2844,77.31,74,11,4.97,few clouds
610,Cap-Chat,CA,49.1001,-66.6821,66.58,61,89,5.84,overcast clouds
611,Srivardhan,IN,18.0333,73.0167,78.73,86,89,3.62,overcast clouds
612,Saint Charles,US,38.7667,-90.7335,64.11,88,100,1.99,overcast clouds
613,Fairview,US,40.8126,-73.999,75.54,69,88,1.01,overcast clouds
614,Kirakira,SB,-10.4544,161.9205,77.92,88,25,6.06,scattered clouds
615,Gambela,ET,8.25,34.5833,71.62,97,100,2.28,light rain
616,Chicama,PE,-7.8447,-79.1469,72.37,62,45,9.01,scattered clouds
617,Lazaro Cardenas,MX,17.9583,-102.2,81.7,73,91,2.13,overcast clouds
618,Porto Walter,BR,-8.2686,-72.7439,97.02,37,40,1.68,scattered clouds
619,Faaborg,DK,55.0951,10.2423,61.95,72,100,16.73,overcast clouds
620,Gambo,CF,4.6482,22.2633,79.77,77,73,1.54,broken clouds
621,San Juan,AR,-31.5375,-68.5364,65.73,27,3,6.55,clear sky
622,Chanute,US,37.6792,-95.4572,66.51,48,95,19.48,overcast clouds
623,Maniitsoq,GL,65.4167,-52.9,32.9,64,71,6.69,broken clouds
624,Carauari,BR,-4.8828,-66.8958,97.34,37,51,3.98,broken clouds
625,Leova,MD,46.4786,28.2553,55.4,45,28,15.32,scattered clouds
626,Inhambane,MZ,-23.865,35.3833,70.75,78,7,13.6,clear sky
627,Sioux Lookout,CA,50.1001,-91.917,50.32,77,100,8.46,overcast clouds
628,Kuryk,KZ,43.2,51.65,77.81,23,31,19.01,scattered clouds
629,Kloulklubed,PW,7.0419,134.2556,82.85,76,84,6.89,light rain
630,Ca Mau,VN,9.1769,105.15,77.34,88,71,4.34,broken clouds
631,Kemang,ID,-3.3487,104.3447,75.63,84,24,1.41,few clouds
632,Cabcab,PH,13.6268,124.0515,81.43,82,100,7.4,overcast clouds
633,Kresek,ID,-6.1314,106.3797,79.88,79,63,3.06,broken clouds
634,Alta Floresta,BR,-9.8756,-56.0861,105.28,12,56,5.3,broken clouds
635,Gushikawa,JP,26.3544,127.8686,79.92,79,0,5.95,clear sky
636,Saiha,IN,22.4833,92.9667,68.79,98,100,2.42,overcast clouds
637,Taksimo,RU,56.3444,114.8794,51.3,93,98,1.7,overcast clouds
638,Samarai,PG,-10.6167,150.6667,78.01,86,100,13.4,moderate rain
639,Pocinhos,BR,-7.0767,-36.0611,89.83,30,7,9.42,clear sky
640,Kautokeino,NO,69.0125,23.0412,39.9,77,96,24.52,overcast clouds
641,De Aar,ZA,-30.6497,24.0123,65.25,10,57,11.92,broken clouds
642,Turayf,SA,31.6725,38.6637,86.25,19,0,9.08,clear sky
643,Noumea,NC,-22.2763,166.4572,66.97,76,8,4.81,clear sky
644,Balkanabat,TM,39.5108,54.3671,78.85,40,0,2.55,clear sky
645,Ende,ID,-8.8432,121.6623,77.05,73,98,1.45,overcast clouds
646,Kjollefjord,NO,70.9457,27.3465,44.37,66,50,27.36,scattered clouds
647,Kayerkan,RU,69.3497,87.7602,29.91,92,41,11.18,scattered clouds
648,Rundu,NA,-17.9333,19.7667,94.95,11,8,7.47,clear sky
649,Nurota,UZ,40.5614,65.6886,67.26,15,0,9.98,clear sky
650,Vanimo,PG,-2.6741,141.3028,78.26,89,100,5.26,overcast clouds
651,Luena,AO,-11.7833,19.9167,91.4,8,2,7.05,clear sky
652,Scarborough,GB,54.2797,-0.4044,71.78,54,79,1.01,broken clouds
653,Bushehr,IR,28.9684,50.8385,89.85,52,0,4.23,clear sky
654,Lata,PT,40.1629,-8.3327,82.08,22,0,9.42,clear sky
655,Dawei,MM,14.0833,98.2,75.45,96,100,5.64,moderate rain
656,Balclutha,NZ,-46.2339,169.75,36.36,96,15,4.21,few clouds
657,Haapsalu,EE,58.9431,23.5414,47.01,88,100,6.2,overcast clouds
658,Noboribetsu,JP,42.4514,141.1731,66.33,96,93,9.26,overcast clouds
659,Koyelga,RU,54.6522,60.9049,41.23,58,29,6.82,scattered clouds
660,Severodvinsk,RU,64.5635,39.8302,41.05,76,4,6.62,clear sky
661,Alamogordo,US,32.8995,-105.9603,69.01,59,57,5.21,broken clouds
662,Ahuimanu,US,21.4447,-157.8378,76.86,78,100,15.61,overcast clouds
663,Sembe,CG,1.6481,14.5806,81.52,71,97,4.14,overcast clouds
664,Irbeyskoye,RU,55.6428,95.4522,36.19,89,94,6.8,overcast clouds
665,Saint Augustine,US,29.8947,-81.3145,87.06,75,100,5.86,overcast clouds
666,Vaitape,PF,-16.5167,-151.75,78.08,73,7,8.97,clear sky
667,Mulchen,CL,-37.7167,-72.2333,68.09,32,0,4.38,clear sky
668,Sayville,US,40.7359,-73.0821,76.96,77,100,5.99,overcast clouds
669,Preobrazheniye,RU,42.9019,133.9064,63.0,95,96,8.72,overcast clouds
670,Anchorage,US,61.2181,-149.9003,40.05,79,100,5.01,overcast clouds
671,Podgornoye,RU,51.735,39.1496,50.9,87,100,4.7,light rain
672,Redwood City,US,37.4852,-122.2364,79.14,55,0,1.01,clear sky
673,Arcos,BR,-20.2819,-45.5394,98.85,17,51,5.79,broken clouds
674,Katwa,IN,23.6399,88.128,74.89,97,100,9.4,overcast clouds
675,Honiara,SB,-9.4333,159.95,75.85,89,52,3.27,broken clouds
676,Najibabad,IN,29.6333,78.3333,82.22,69,86,3.91,overcast clouds
677,Pacific Grove,US,36.6177,-121.9166,78.62,60,0,3.0,clear sky
678,Mastic Beach,US,40.7668,-72.8521,76.32,79,100,1.99,overcast clouds
679,Angoche,MZ,-16.2325,39.9086,75.9,73,3,13.13,clear sky
680,Tarakan,ID,3.3,117.6333,76.19,82,100,11.12,overcast clouds
681,Jining,CN,35.405,116.5814,68.77,82,2,5.1,light rain
682,Mundo Nuevo,MX,18.7,-95.5,82.49,78,74,1.86,broken clouds
683,Forio,IT,40.7342,13.8646,75.81,77,1,7.0,clear sky
684,Siavonga,ZM,-16.5382,28.7088,83.26,27,0,2.37,clear sky
685,Nishihara,JP,26.1842,127.7558,79.09,80,0,5.21,clear sky
686,Bereznik,RU,62.8551,42.7072,38.46,85,60,4.03,broken clouds
687,Dvinskoy,RU,62.1535,45.1175,38.35,84,24,4.72,few clouds
688,Kisangani,CD,0.5167,25.2,75.42,83,96,1.3,overcast clouds
689,Ginda,IN,30.6945,78.4932,62.49,97,62,1.59,broken clouds
690,Warri,NG,5.5167,5.75,74.1,95,100,1.86,light rain
691,Curvelo,BR,-18.7564,-44.4308,101.03,17,1,6.02,clear sky
692,Leku,ET,6.8667,38.45,61.09,89,93,3.06,light rain
693,Talaya,RU,61.3833,152.75,30.34,96,100,5.44,overcast clouds
694,Sparta,US,43.9441,-90.8129,65.97,71,14,13.4,few clouds
695,Pietersburg,ZA,-23.9045,29.4688,58.84,72,2,20.65,clear sky
696,Gamba,GA,-2.65,10.0,76.44,79,99,8.19,overcast clouds
697,Altamont,US,42.2068,-121.7372,59.77,61,0,1.01,clear sky
